,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
138,0,1,2,3,2,2,3,6,2,8,2,1,5,1,1,0,16,6,4,6
139,0,1,2,3,0,4,1,1,2,1,2,8,1,13,3,12,2,0,11,19
140,0,1,2,3,2,5,5,1,2,1,2,1,5,1,3,0,2,6,17,17
141,0,1,0,1,0,4,1,1,8,1,0,8,8,2,3,15,2,2,10,8
142,0,1,2,3,2,5,5,3,3,8,2,1,5,1,6,0,1,6,17,17
143,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,13
144,0,0,1,2,1,1,6,2,1,7,3,3,2,5,2,11,7,5,14,9
145,0,1,0,1,0,4,1,1,8,0,5,5,1,13,3,12,8,11,11,10
146,0,1,2,3,2,2,3,6,7,4,6,7,4,6,9,5,13,8,9,16
147,0,1,0,1,3,0,4,4,0,2,4,9,0,8,0,6,4,1,3,2
148,0,1,0,1,3,0,4,4,0,2,4,0,7,8,0,6,3,7,1,4
149,0,1,0,1,3,0,4,4,0,2,0,9,0,8,0,6,4,1,3,10
150,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,13
151,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,14,14,13,0
152,0,1,2,3,2,5,5,3,3,6,10,10,11,11,11,7,1,15,7,5
153,0,1,0,1,0,2,3,7,6,9,9,11,10,10,5,13,6,9,8,14
154,0,1,0,1,3,0,4,4,0,2,4,0,7,0,14,2,3,7,1,4
155,0,1,2,3,2,5,5,3,2,8,2,1,5,1,1,0,16,6,4,6
156,0,1,2,3,2,2,3,6,7,4,6,7,4,6,1,5,16,8,4,6
157,0,1,0,1,0,2,3,7,6,9,9,11,10,10,5,13,6,9,8,12
158,0,1,0,1,0,4,4,4,0,1,0,9,8,2,0,8,4,17,0,18
159,0,1,2,3,2,5,5,3,2,1,2,1,5,1,6,0,2,2,17,17
160,0,1,2,3,2,5,5,3,3,6,10,10,11,11,11,7,15,15,7,5
161,0,1,0,1,0,4,1,1,8,1,0,8,8,2,3,15,2,2,10,8
162,0,1,0,1,0,4,1,1,8,1,0,8,1,13,3,8,2,11,11,10
163,0,1,0,1,0,4,4,4,0,1,0,0,7,0,3,8,3,11,11,10
164,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,13
165,0,1,0,1,0,4,1,1,8,1,0,8,1,13,3,12,2,11,11,19
166,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,2
167,0,1,2,3,2,5,5,3,3,6,10,10,11,11,6,7,1,2,17,8
168,0,1,2,3,2,5,5,3,2,8,2,1,5,1,1,0,16,6,4,6
169,0,1,0,1,0,4,4,4,0,0,4,0,7,0,14,2,3,7,1,10
170,0,1,0,1,0,4,1,1,8,1,0,8,1,13,3,12,2,0,13,19
171,0,1,0,1,0,4,1,1,8,1,0,8,8,2,3,15,2,2,10,8
172,0,1,0,1,0,4,1,1,8,1,5,5,1,13,10,12,14,0,13,19
173,0,0,0,1,3,0,0,0,4,2,8,6,0,8,4,1,5,1,3,2
174,0,1,0,1,0,4,1,1,3,1,0,8,8,2,3,15,2,2,10,8
175,0,1,0,1,3,0,4,4,0,2,4,0,7,8,14,2,3,7,1,4
176,0,1,0,1,0,4,4,4,0,0,4,0,7,0,14,2,3,7,1,4
177,0,1,2,3,2,5,5,3,2,8,2,1,5,1,1,0,16,6,4,17
178,0,1,0,1,0,4,1,1,8,1,5,5,1,13,10,12,14,0,13,19
179,0,1,2,3,2,2,3,6,7,4,6,7,4,6,1,5,16,8,4,6
180,0,1,2,3,2,5,5,3,2,8,2,1,5,1,1,0,16,6,4,6
181,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,8,14,16,0
182,0,1,0,1,0,5,5,3,3,1,0,8,8,2,3,15,2,2,10,8
183,0,1,0,1,3,0,0,0,0,2,4,9,0,8,0,6,4,1,3,2
184,0,1,0,1,3,0,4,4,0,2,4,9,7,8,0,6,4,17,0,18
185,0,1,0,1,2,5,5,3,3,1,0,8,8,2,6,15,2,2,10,8
186,0,1,0,1,0,4,1,1,8,0,5,5,1,0,14,2,8,14,16,0
187,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,14,14,16,0
188,0,1,0,1,0,4,4,4,0,0,4,0,7,0,14,2,3,7,1,4
189,0,1,0,1,0,4,1,1,8,1,0,8,8,2,3,8,2,11,11,10
190,0,0,1,2,1,1,0,0,4,7,3,6,2,5,2,11,7,5,14,13
191,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,8,14,16,0
192,0,1,0,1,3,4,4,4,0,0,4,0,7,0,14,2,3,7,1,4
193,0,1,2,3,2,5,5,3,3,6,0,8,8,2,6,15,1,2,10,8
194,0,1,0,1,0,4,4,4,0,1,0,9,8,2,0,8,4,17,0,18
195,0,0,1,2,1,1,6,2,1,3,1,2,9,12,12,9,12,3,15,15
196,0,1,2,3,0,2,3,7,6,9,9,11,10,10,5,13,6,9,8,14
197,0,1,2,3,2,5,5,3,3,6,10,10,11,11,6,7,1,15,17,5
198,0,0,0,1,3,2,3,7,6,9,9,11,10,10,5,10,11,12,18,12
199,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,14,14,13,0
200,0,1,2,3,2,5,5,3,3,6,10,10,8,2,6,15,1,2,17,8
201,0,1,0,1,0,4,4,4,8,0,5,5,7,0,14,2,8,14,16,0
202,0,1,0,1,0,4,1,1,8,1,0,8,1,13,3,12,2,11,11,19
203,0,1,0,1,0,4,4,4,0,2,4,0,7,0,14,8,3,17,0,18
204,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,8,14,16,0
205,0,1,2,3,2,5,5,1,2,8,2,1,5,1,1,0,16,6,4,6
206,0,1,0,1,3,0,4,4,0,2,4,9,0,8,0,6,4,1,3,2
207,0,1,0,1,0,4,1,1,8,0,5,5,1,0,10,8,8,14,16,0
208,0,1,0,1,0,4,1,1,8,1,0,8,8,2,3,15,2,2,10,8
209,0,1,0,1,0,4,1,4,8,0,5,5,7,0,14,2,8,14,16,0
210,0,1,2,3,2,5,5,3,2,1,2,8,5,1,3,0,2,11,17,17
211,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,13
212,0,1,2,3,2,5,5,3,3,8,2,10,5,1,6,0,1,6,17,17
213,0,0,1,2,3,2,0,7,6,9,9,11,10,10,5,10,11,12,18,12
214,0,1,0,1,3,0,4,4,0,2,4,0,7,0,14,2,3,7,1,4
215,0,1,0,1,0,4,1,1,8,1,0,8,8,2,3,15,2,2,10,8
216,0,1,2,3,2,5,5,3,3,6,10,10,11,1,6,15,1,2,17,17
217,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,13
218,0,1,0,1,0,4,4,4,0,0,0,0,7,0,14,8,8,11,11,10
219,0,1,2,3,0,4,1,1,2,1,2,1,5,1,3,0,14,0,13,19
220,0,1,2,3,2,5,5,3,2,8,2,1,5,1,1,0,16,6,4,6
221,0,1,0,1,0,4,1,1,8,0,5,5,1,13,3,12,8,11,11,10
222,0,1,0,1,3,0,4,4,0,2,4,9,0,8,0,6,4,17,0,18
223,0,1,2,3,2,5,5,3,3,6,10,10,11,11,11,7,15,15,7,5
224,0,1,0,1,3,0,4,4,0,2,4,0,7,0,14,2,3,7,1,4
225,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,14,0,13,19
226,0,1,2,3,2,5,5,3,3,6,10,10,11,11,6,7,1,15,17,5
227,0,1,0,1,3,0,0,0,4,2,8,6,0,8,4,1,5,1,3,2
228,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,2
229,0,1,2,3,2,5,5,3,3,6,10,10,5,1,6,15,1,2,17,17
230,0,1,0,1,0,4,1,1,3,1,0,8,8,2,3,15,2,2,10,8
231,0,1,0,1,0,4,1,1,8,0,5,5,1,13,14,12,8,11,11,10
232,0,1,0,1,3,0,4,4,0,2,4,0,7,0,14,2,3,7,1,4
233,0,1,0,1,0,2,3,7,6,9,9,11,10,10,5,13,6,9,8,12
234,0,1,0,1,3,0,4,4,0,2,4,9,0,8,0,6,4,17,0,18
235,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,14,0,13,19
236,0,1,0,1,3,0,4,4,0,2,4,9,0,8,0,6,4,1,3,2
237,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,8,14,11,0
238,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,13
239,0,1,2,3,2,5,5,3,3,8,2,10,5,1,6,0,1,6,17,17
240,0,1,0,1,3,0,4,4,0,2,4,0,7,0,14,2,3,7,1,4
241,0,1,0,1,0,5,5,3,3,1,0,8,8,2,6,15,2,2,10,8
242,0,1,0,1,0,4,1,1,3,1,0,8,8,2,3,15,2,2,10,8
243,0,1,2,3,2,2,3,6,7,4,6,7,4,6,9,5,13,8,9,16
244,0,1,0,1,0,4,1,1,8,1,0,8,1,13,3,12,2,11,11,10
245,0,1,0,1,0,4,4,4,0,2,4,0,7,8,14,8,3,11,1,10
246,0,1,0,1,0,4,4,4,8,0,5,0,7,0,14,2,3,7,1,4
247,0,1,2,3,2,2,3,6,2,8,2,1,5,6,1,0,16,6,4,6
248,0,1,2,3,2,5,5,6,2,8,2,1,5,1,1,0,16,6,4,6
249,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,8,14,11,0
250,0,1,2,3,2,5,5,3,3,1,0,8,8,2,6,15,2,2,10,8
251,0,1,2,3,2,5,5,3,3,6,10,10,8,1,6,15,1,2,17,17
252,0,1,2,3,2,5,5,3,3,6,10,10,11,1,6,0,1,6,17,17
253,0,1,0,1,0,5,4,4,0,1,0,8,8,2,3,15,2,11,10,8
254,0,1,0,1,3,0,4,4,0,2,4,0,7,0,14,2,3,7,1,4
255,0,1,2,3,2,5,5,3,2,8,2,1,5,1,1,0,16,6,4,17
256,0,1,2,3,2,5,5,3,2,8,2,1,5,1,1,0,16,6,17,17
257,0,1,0,1,0,4,4,4,0,1,0,8,8,2,3,8,2,11,11,10
258,0,1,2,3,0,2,3,7,6,9,9,11,10,10,5,13,6,9,8,14
259,0,1,2,3,2,2,3,6,7,4,6,7,4,6,9,5,6,8,8,14
260,0,1,2,3,0,4,1,1,2,1,2,1,5,13,3,12,14,0,13,19
261,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,13
262,0,1,2,3,0,4,1,1,2,1,0,8,5,2,3,15,2,11,11,19
263,0,1,2,3,2,5,5,3,3,6,10,10,11,1,6,7,1,6,17,17
264,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,14,14,16,0
265,0,1,2,3,2,5,5,3,2,8,2,1,5,1,1,0,16,6,17,17
266,0,0,0,1,3,0,0,0,4,2,8,6,6,7,4,1,5,16,5,4
267,0,1,0,1,0,4,1,1,8,1,0,8,8,2,3,15,2,2,10,8
268,0,1,0,1,0,4,1,1,8,1,5,5,1,13,10,12,14,14,13,19
269,0,1,2,3,2,5,5,3,2,8,2,1,5,1,1,0,16,6,17,17
270,0,1,0,1,3,0,4,4,0,2,4,0,7,0,14,2,3,7,1,4
271,0,1,0,1,0,4,4,4,0,2,0,0,7,8,3,8,3,11,11,10
272,0,1,2,3,2,5,5,3,3,6,10,10,11,11,11,7,15,15,7,5
273,0,1,2,3,0,4,1,1,2,8,2,1,5,13,1,12,14,0,13,19
274,0,1,0,1,3,0,4,4,0,2,4,9,7,8,0,6,4,17,0,18
275,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,13
276,0,1,0,1,0,4,1,1,8,0,5,5,1,0,10,8,8,14,16,0
277,0,1,0,1,0,4,1,1,8,1,0,8,1,13,3,8,2,11,11,10
278,0,1,0,1,3,0,4,4,0,2,4,9,0,8,0,6,4,17,0,18
279,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,14,0,13,19
280,0,1,2,3,2,5,5,3,3,1,0,8,8,2,6,15,1,2,17,8
281,0,1,2,3,0,2,3,7,6,9,9,11,10,10,5,13,6,9,8,14
282,0,0,1,2,1,1,6,2,1,7,3,3,2,5,2,11,7,5,14,9
283,0,0,1,2,1,1,6,2,1,3,1,3,12,3,8,4,0,10,6,3
284,0,1,0,1,0,4,1,1,8,1,0,8,1,13,3,8,2,11,11,10
285,0,1,2,3,0,2,3,7,6,9,9,11,10,10,5,13,6,9,8,14
286,0,0,1,2,1,1,6,2,1,3,1,2,12,3,8,4,0,10,6,3
287,0,0,1,2,3,0,0,0,4,2,8,6,6,7,4,1,5,16,5,2
288,0,1,2,3,2,2,3,6,7,4,6,7,4,6,9,5,13,8,9,16
289,0,1,2,3,0,2,3,7,6,9,9,11,10,10,5,13,6,9,8,14
290,0,1,2,3,2,5,5,3,3,6,10,10,11,11,6,7,1,15,17,5
291,0,1,0,1,0,5,5,1,3,1,0,8,8,2,3,15,2,2,10,8
292,0,1,2,3,2,5,5,3,3,6,10,10,11,11,11,7,15,15,7,5
293,0,1,0,1,0,2,3,7,6,9,9,11,10,10,5,13,6,9,8,12
294,0,1,2,3,0,4,1,1,2,8,2,1,5,1,1,0,14,0,13,19
295,0,1,0,1,0,4,1,1,8,1,5,8,1,13,3,12,2,11,11,19
296,0,1,2,3,2,5,5,3,2,8,2,1,5,1,6,0,1,6,17,17
297,0,1,2,3,2,5,5,3,3,6,10,10,8,2,6,15,1,2,10,8
298,0,1,0,1,3,0,4,4,0,2,4,9,8,2,0,6,4,17,0,18
299,0,0,1,2,1,1,6,2,1,7,3,3,2,5,2,11,7,5,14,9
300,0,1,0,1,3,0,4,4,0,2,4,0,7,0,14,2,3,7,1,4
301,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,13
302,0,1,0,1,0,5,5,3,3,1,0,8,8,2,3,15,2,2,10,8
303,0,0,0,1,3,0,0,0,4,2,8,6,6,7,4,1,5,16,5,4
304,0,1,0,1,0,4,1,1,8,1,5,5,1,13,10,12,14,0,13,19
305,0,1,0,1,0,2,3,7,6,9,9,11,10,10,5,13,6,9,8,12
306,0,0,1,2,1,1,6,2,1,7,3,3,2,5,2,11,7,5,14,9
307,0,1,0,1,0,4,1,1,8,1,0,8,1,13,3,12,14,0,13,19
308,0,1,2,3,2,5,5,3,3,6,10,10,11,1,6,7,1,15,17,17
309,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,14,0,13,19
310,0,1,2,3,2,5,5,3,3,6,10,10,11,11,11,7,15,15,7,5
311,0,1,0,1,0,4,1,1,8,1,0,8,8,2,3,8,2,11,11,10
312,0,0,0,1,3,0,0,0,4,2,8,6,6,7,4,1,5,16,5,4
313,0,1,0,1,0,4,4,4,0,2,4,0,7,0,14,2,3,11,1,10
314,0,1,2,3,2,5,5,3,2,8,2,1,5,1,1,0,16,6,17,17
315,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,14,14,16,0
316,0,1,2,3,2,5,5,3,2,8,2,1,5,1,1,0,16,6,4,6
317,0,0,1,2,1,1,0,0,4,7,3,6,2,7,2,11,7,5,14,13
318,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,13
319,0,1,0,1,3,0,4,4,0,2,4,0,7,8,0,6,3,7,1,4
320,0,0,1,2,1,1,6,2,1,3,1,3,12,3,8,4,0,10,6,3
321,0,0,1,2,3,0,0,0,4,7,8,6,6,7,4,1,5,16,5,13
322,0,0,1,2,1,1,6,2,1,3,1,3,12,3,8,4,0,10,6,3
323,0,1,0,1,0,4,4,4,0,2,4,9,7,8,0,8,4,17,0,18
324,0,1,0,1,0,4,4,4,0,1,0,8,8,2,3,8,2,11,11,10
325,0,0,1,2,1,1,0,0,4,7,3,3,2,5,2,11,7,5,14,13
326,0,1,0,1,2,5,5,3,3,6,10,9,8,2,6,15,1,2,10,8
327,0,1,0,1,3,0,4,4,0,2,4,9,7,8,0,6,4,17,0,18
328,0,1,2,3,2,5,5,3,3,6,10,10,11,11,6,7,1,15,7,5
329,0,0,1,2,1,1,6,2,1,3,1,3,12,3,8,4,0,10,6,3
