Alpha_0.1,Alpha_1,Alpha_10,Features
-54.04747307,-9.818699917,0,Week_Num_11
109.8768579,0,0,Week_Num_12
1.449219757,0,0,Week_Num_13
-410.3211051,-128.486922,0,Week_Num_14
333.519598,289.916592,0,Week_Num_15
-398.4943975,-93.3518182,0,Week_Num_16
59.7378531,46.18487712,0,Week_Num_17
0,6.01865362,0,Week_Num_18
0,0,0,Week_Num_19
-7.653959862,0,0,Week_Num_20
-71.66928693,0,0,Week_Num_21
0,161.4695555,0,Week_Num_22
34.29460918,17.81008018,0,Week_Num_23
-77.56451062,-69.26049874,0,Week_Num_24
54.80186053,0,0,Week_Num_25
210.0068704,7.548329835,0,Week_Num_26
146.7672411,0,0,Week_Num_27
188.4654105,0,0,Week_Num_28
112.9924543,12.12842367,0,Week_Num_29
436.1953261,366.4239239,0,Week_Num_30
195.9290436,152.9918481,0,Week_Num_31
-33.29248349,0,0,Week_Num_32
-52.82911642,-13.26815107,0,Week_Num_33
-75.20641524,-28.0373961,0,Week_Num_34
-9.801240869,0,0,Week_Num_35
-88.88660555,-26.3027977,0,Week_Num_36
134.1738545,19.22444361,0,Week_Num_37
0,-5.036320404,0,Week_Num_38
35.39897914,0,0,Week_Num_39
-85.06118932,-30.05841666,0,Week_Num_40
-164.2069998,-91.09412079,0,Week_Num_41
-833.7238018,-561.4748811,0,Week_Num_42
-98.46629216,0,0,Week_Num_43
-315.8953276,-270.4490864,0,Week_Num_44
-265.3389895,-267.0003189,0,Week_Num_45
-148.8260076,-164.2795144,0,Week_Num_46
0,0,0,Week_Num_47
193.5080089,60.77223927,0,Week_Num_48
146.636358,0,0,Week_Num_49
462.6569668,285.2153771,0,Week_Num_50
1295.100623,1084.749053,405.5849767,Week_Num_51
1099.545186,721.3447695,81.26853043,Week_Num_52
