,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
113,0,0,1,3,4,3,2,1,2,2,2,5,10,13,13,4,11,17,13,6
114,0,1,2,1,3,4,3,2,4,7,3,0,9,0,2,3,13,4,10,13
115,0,1,2,1,3,4,4,4,1,0,8,9,2,5,2,10,2,2,2,7
116,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
117,0,1,2,1,3,0,0,6,7,6,0,7,6,10,3,13,7,6,8,9
118,0,1,2,1,0,5,4,4,1,0,8,9,0,7,7,0,4,11,17,8
119,0,1,0,0,0,5,1,0,3,5,6,11,11,11,0,8,0,12,0,5
120,0,1,2,1,3,4,3,2,4,3,1,1,12,1,8,11,13,4,10,1
121,0,1,2,1,0,4,3,2,5,3,1,1,12,1,8,11,10,10,12,1
122,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,1,7,15,0
123,0,1,2,1,3,0,0,7,1,0,8,9,2,5,10,10,2,13,2,7
124,0,1,2,1,0,5,4,7,1,0,8,9,0,5,10,0,2,11,2,7
125,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,0,12,0,14
126,0,1,0,0,2,2,1,0,3,5,6,2,11,11,0,9,9,12,14,5
127,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,0,12,0,18
128,0,1,0,0,0,4,3,2,4,3,3,0,9,0,8,3,13,4,12,1
129,0,1,0,0,0,5,1,0,3,5,6,2,3,9,14,9,9,0,14,14
130,0,1,0,0,0,5,1,0,5,3,1,1,12,1,5,11,10,10,9,5
131,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,14,4,3,3,17
132,0,0,1,3,2,2,6,3,8,2,7,8,1,3,6,2,3,16,16,19
133,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,10,13
134,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,3,17,17
135,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,2,7
136,0,1,0,0,0,5,1,0,3,3,1,11,11,11,8,8,0,12,0,18
137,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,11,17,8
138,0,1,2,1,3,4,4,4,1,0,8,9,2,5,2,10,2,2,2,7
139,0,1,0,0,0,5,4,4,5,1,5,1,0,7,5,0,4,10,9,8
140,0,1,2,1,3,4,3,2,1,0,8,1,12,5,2,11,2,10,10,1
141,0,1,0,0,0,5,4,4,5,3,1,1,12,1,8,11,10,10,12,1
142,0,1,2,1,3,4,3,2,4,0,8,0,2,5,2,10,2,2,10,13
143,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
144,0,0,1,3,4,3,6,1,2,2,2,5,10,13,13,4,11,17,13,6
145,0,1,0,0,0,5,4,4,5,1,5,6,0,7,5,14,4,10,9,17
146,0,1,2,1,3,0,0,6,7,6,0,7,6,10,3,13,7,6,8,9
147,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,1,7,15,0
148,0,1,0,0,2,2,1,0,3,5,6,2,11,11,0,9,9,0,14,14
149,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,1,7,15,0
150,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
151,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,3,17,17
152,0,1,2,1,3,4,3,2,4,7,3,0,9,0,12,3,16,15,18,10
153,0,1,0,0,0,0,0,7,6,8,9,10,8,4,10,7,12,13,11,3
154,0,1,0,0,2,2,1,0,3,5,6,2,3,9,14,9,9,0,14,14
155,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,2,7
156,0,1,2,1,3,0,0,7,1,0,8,9,2,5,10,7,12,13,11,7
157,0,1,0,0,0,0,0,7,6,8,9,10,8,4,6,2,14,16,16,19
158,0,1,0,0,0,5,1,0,3,3,1,11,12,1,8,8,0,12,0,18
159,0,1,2,1,3,4,3,2,1,0,8,9,12,5,2,10,2,2,10,1
160,0,1,2,1,3,4,3,2,4,7,3,0,9,0,12,3,16,15,18,10
161,0,1,0,0,0,5,4,4,5,3,1,1,12,1,8,11,10,10,12,1
162,0,1,0,0,0,5,4,4,5,3,1,1,12,1,5,11,10,10,9,1
163,0,1,0,0,0,5,1,0,3,5,6,2,3,9,5,9,9,10,9,5
164,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
165,0,1,0,0,0,5,4,4,5,3,1,1,12,1,5,11,10,10,9,1
166,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
167,0,1,2,1,3,4,3,2,4,7,3,0,9,0,8,3,13,4,12,13
168,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,2,7
169,0,1,0,0,0,5,1,0,3,5,6,2,3,9,14,9,9,0,14,14
170,0,1,0,0,0,5,4,4,5,3,1,1,12,1,5,11,10,10,9,1
171,0,1,0,0,0,5,4,4,5,3,1,1,12,1,8,11,10,10,12,1
172,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,11,17,8
173,0,0,0,0,2,2,6,3,8,5,7,8,1,3,9,1,1,7,15,0
174,0,1,0,0,0,5,3,4,5,3,1,1,12,1,8,11,10,4,12,1
175,0,1,0,0,2,2,1,0,3,5,6,2,3,9,0,9,9,0,14,14
176,0,1,0,0,0,5,1,0,3,5,6,2,3,9,14,9,9,0,14,14
177,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,10,7
178,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,11,17,8
179,0,1,2,1,3,0,0,6,7,6,0,7,6,10,3,13,7,6,8,9
180,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,2,7
181,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,3,17,17
182,0,1,0,0,0,4,3,2,4,3,1,1,12,1,8,11,10,4,12,1
183,0,1,0,0,2,2,1,3,3,5,6,11,11,11,0,8,1,7,15,0
184,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,0,12,0,18
